61.312,3.8,0.021
60.94,3.796,0.0212
60.195,3.794,0.0214
60.691,3.798,0.0216
61.312,3.796,0.0218
61.808,3.798,0.022
61.436,3.798,0.0222
62.925,3.796,0.0224
64.042,3.796,0.0226
62.925,3.796,0.0228
62.181,3.794,0.023
63.298,3.798,0.0232
63.794,3.794,0.0234
62.181,3.8,0.0236
63.67,3.798,0.0238
62.305,3.798,0.024
62.181,3.798,0.0242
61.188,3.796,0.0244
59.947,3.8,0.0246
61.932,3.8,0.0248
61.064,3.796,0.025
61.932,3.8,0.0252
60.319,3.796,0.0254
61.188,3.8,0.0256
61.684,3.798,0.0258
60.443,3.796,0.026
60.94,3.798,0.0262
60.94,3.796,0.0264
62.553,3.798,0.0266
62.925,3.798,0.0268
61.808,3.798,0.027
60.195,3.798,0.0272
60.691,3.794,0.0274
61.932,3.798,0.0276
61.684,3.796,0.0278
62.305,3.796,0.028
62.305,3.798,0.0282
62.925,3.8,0.0284
63.918,3.796,0.0286
61.932,3.798,0.0288
61.932,3.794,0.029
62.925,3.798,0.0292
63.918,3.796,0.0294
64.787,3.796,0.0296
63.794,3.8,0.0298
62.801,3.796,0.03
60.815,3.798,0.0302
61.684,3.8,0.0304
62.429,3.798,0.0306
61.684,3.8,0.0308
61.188,3.794,0.031
62.429,3.796,0.0312
63.174,3.8,0.0314
61.684,3.798,0.0316
60.319,3.796,0.0318
61.684,3.798,0.032
60.94,3.796,0.0322
60.567,3.8,0.0324
60.94,3.796,0.0326
61.436,3.798,0.0328
61.808,3.798,0.033
60.071,3.798,0.0332
61.684,3.798,0.0334
61.188,3.794,0.0336
60.94,3.796,0.0338
62.181,3.798,0.034
63.422,3.79,0.0342
63.174,3.798,0.0344
61.808,3.794,0.0346
63.546,3.794,0.0348
63.174,3.796,0.035
62.057,3.796,0.0352
62.801,3.798,0.0354
62.429,3.796,0.0356
62.677,3.794,0.0358
60.815,3.798,0.036
61.932,3.792,0.0362
60.567,3.798,0.0364
62.429,3.8,0.0366
60.94,3.794,0.0368
60.815,3.798,0.037
60.94,3.796,0.0372
61.56,3.796,0.0374
60.94,3.798,0.0376
61.684,3.796,0.0378
60.691,3.798,0.038
61.188,3.796,0.0382
61.312,3.798,0.0384
60.94,3.798,0.0386
60.94,3.796,0.0388
60.691,3.798,0.039
61.684,3.796,0.0392
61.312,3.796,0.0394
59.947,3.798,0.0396
63.67,3.796,0.0398
63.546,3.796,0.04
62.305,3.796,0.0402
61.808,3.796,0.0404
64.166,3.8,0.0406
63.174,3.796,0.0408
62.925,3.8,0.041
62.181,3.8,0.0412
63.422,3.796,0.0414
62.057,3.8,0.0416
60.319,3.796,0.0418
61.684,3.798,0.042
61.436,3.8,0.0422
61.312,3.794,0.0424
60.195,3.8,0.0426
62.305,3.798,0.0428
60.567,3.796,0.043
60.071,3.8,0.0432
62.057,3.794,0.0434
61.188,3.8,0.0436
61.808,3.796,0.0438
61.188,3.792,0.044
59.822,3.8,0.0442
61.56,3.796,0.0444
61.436,3.798,0.0446
61.188,3.798,0.0448
61.188,3.792,0.045
60.319,3.796,0.0452
61.684,3.794,0.0454
62.801,3.798,0.0456
63.422,3.8,0.0458
61.932,3.798,0.046
62.925,3.8,0.0462
63.918,3.798,0.0464
61.436,3.798,0.0466
63.174,3.798,0.0468
63.918,3.794,0.047
62.553,3.798,0.0472
62.429,3.798,0.0474
61.808,3.798,0.0476
61.808,3.8,0.0478
59.45,3.794,0.048
61.436,3.798,0.0482
61.808,3.798,0.0484
60.94,3.798,0.0486
60.071,3.8,0.0488
61.684,3.794,0.049
61.064,3.796,0.0492
62.801,3.798,0.0494
63.794,3.796,0.0496
60.443,3.794,0.0498
60.94,3.796,0.05
60.94,3.798,0.0502
61.064,3.8,0.0504
60.94,3.798,0.0506
61.436,3.802,0.0508
61.188,3.798,0.051
60.567,3.796,0.0512
61.064,3.8,0.0514
64.663,3.796,0.0516
63.546,3.798,0.0518
64.291,3.796,0.052
62.925,3.792,0.0522
62.801,3.8,0.0524
62.801,3.796,0.0526
62.677,3.8,0.0528
61.808,3.796,0.053
63.298,3.796,0.0532
61.684,3.8,0.0534
61.064,3.796,0.0536
61.312,3.798,0.0538
60.691,3.798,0.054
61.684,3.796,0.0542
61.064,3.798,0.0544
60.691,3.796,0.0546
61.684,3.798,0.0548
60.94,3.8,0.055
60.443,3.796,0.0552
60.691,3.8,0.0554
61.932,3.798,0.0556
60.815,3.796,0.0558
60.691,3.798,0.056
60.691,3.794,0.0562
61.684,3.796,0.0564
61.312,3.796,0.0566
61.312,3.794,0.0568
60.94,3.8,0.057
61.064,3.796,0.0572
62.925,3.798,0.0574
63.422,3.8,0.0576
61.808,3.798,0.0578
62.429,3.8,0.058
63.298,3.796,0.0582
63.049,3.8,0.0584
62.925,3.796,0.0586
63.422,3.798,0.0588
61.188,3.794,0.059
60.195,3.794,0.0592
61.684,3.798,0.0594
62.181,3.796,0.0596
61.684,3.798,0.0598
60.443,3.796,0.06
62.057,3.796,0.0602
61.932,3.8,0.0604
59.698,3.796,0.0606
61.064,3.8,0.0608
61.312,3.796,0.061
61.684,3.796,0.0612
61.064,3.798,0.0614
60.195,3.796,0.0616
61.312,3.798,0.0618
61.436,3.798,0.062
60.567,3.792,0.0622
60.195,3.8,0.0624
61.312,3.796,0.0626
62.429,3.798,0.0628
62.677,3.8,0.063
63.174,3.796,0.0632
62.925,3.8,0.0634
62.553,3.796,0.0636
62.429,3.794,0.0638
63.422,3.8,0.064
62.305,3.798,0.0642
62.181,3.798,0.0644
63.174,3.798,0.0646
62.553,3.796,0.0648
60.94,3.798,0.065
59.947,3.796,0.0652
62.057,3.798,0.0654
61.188,3.796,0.0656
61.064,3.796,0.0658
60.443,3.798,0.066
62.305,3.796,0.0662
60.94,3.798,0.0664
60.567,3.8,0.0666
61.436,3.796,0.0668
61.312,3.798,0.067
60.94,3.798,0.0672
60.567,3.794,0.0674
61.808,3.794,0.0676
61.312,3.796,0.0678
60.319,3.798,0.068
61.064,3.798,0.0682
61.312,3.796,0.0684
61.436,3.8,0.0686
61.808,3.794,0.0688
63.049,3.794,0.069
65.532,3.8,0.0692
63.794,3.796,0.0694
62.181,3.8,0.0696
63.298,3.794,0.0698
63.174,3.796,0.07
61.312,3.796,0.0702
63.174,3.796,0.0704
62.925,3.796,0.0706
61.436,3.798,0.0708
62.057,3.798,0.071
60.071,3.796,0.0712
61.932,3.794,0.0714
61.064,3.798,0.0716
61.064,3.798,0.0718
61.064,3.798,0.072
60.319,3.8,0.0722
61.56,3.796,0.0724
62.181,3.798,0.0726
61.436,3.798,0.0728
59.822,3.796,0.073
61.56,3.8,0.0732
61.188,3.796,0.0734
60.815,3.798,0.0736
61.312,3.794,0.0738
61.436,3.798,0.074
60.567,3.798,0.0742
62.677,3.8,0.0744
63.174,3.798,0.0746
62.429,3.794,0.0748
61.808,3.796,0.075
63.67,3.796,0.0752
62.925,3.798,0.0754
62.553,3.798,0.0756
62.553,3.792,0.0758
63.422,3.798,0.076
63.67,3.798,0.0762
62.801,3.794,0.0764
60.071,3.8,0.0766
60.94,3.796,0.0768
61.684,3.798,0.077
60.567,3.796,0.0772
60.443,3.796,0.0774
62.429,3.798,0.0776
60.94,3.796,0.0778
60.319,3.796,0.078
61.56,3.798,0.0782
61.56,3.794,0.0784
62.057,3.8,0.0786
61.064,3.794,0.0788
61.188,3.796,0.079
61.808,3.798,0.0792
59.574,3.796,0.0794
60.94,3.796,0.0796
61.188,3.798,0.0798
60.94,3.794,0.08
62.305,3.798,0.0802
63.546,3.796,0.0804
62.925,3.798,0.0806
62.057,3.798,0.0808
62.305,3.794,0.081
63.794,3.798,0.0812
63.174,3.796,0.0814
61.56,3.8,0.0816
63.422,3.798,0.0818
63.422,3.792,0.082
61.56,3.798,0.0822
60.195,3.796,0.0824
61.56,3.796,0.0826
61.188,3.796,0.0828
61.064,3.796,0.083
61.064,3.798,0.0832
61.312,3.794,0.0834
61.064,3.796,0.0836
59.326,3.8,0.0838
61.932,3.794,0.084
61.808,3.798,0.0842
60.94,3.798,0.0844
60.691,3.796,0.0846
62.181,3.8,0.0848
61.188,3.796,0.085
59.947,3.8,0.0852
61.064,3.798,0.0854
61.684,3.796,0.0856
60.567,3.798,0.0858
61.312,3.796,0.086
63.546,3.798,0.0862
62.925,3.8,0.0864
62.305,3.796,0.0866
63.67,3.8,0.0868
62.801,3.796,0.087
63.174,3.798,0.0872
61.808,3.798,0.0874
63.298,3.796,0.0876
63.174,3.798,0.0878
60.443,3.796,0.088
61.064,3.796,0.0882
60.567,3.8,0.0884
61.684,3.796,0.0886
62.553,3.798,0.0888
60.94,3.798,0.089
64.415,3.798,0.0892
79.805,3.796,0.0894
65.159,3.8,0.0896
60.443,3.798,0.0898
61.312,3.794,0.09
62.553,3.798,0.0902
60.443,3.8,0.0904
60.071,3.798,0.0906
61.808,3.798,0.0908
61.064,3.796,0.091
59.947,3.8,0.0912
62.429,3.796,0.0914
61.312,3.796,0.0916
63.174,3.8,0.0918
62.553,3.796,0.092
62.181,3.796,0.0922
63.298,3.798,0.0924
64.042,3.794,0.0926
62.801,3.8,0.0928
61.932,3.796,0.093
63.298,3.8,0.0932
63.298,3.798,0.0934
60.195,3.794,0.0936
62.429,3.8,0.0938
62.057,3.794,0.094
61.808,3.796,0.0942
62.305,3.8,0.0944
61.436,3.796,0.0946
62.181,3.798,0.0948
62.181,3.798,0.095
61.436,3.794,0.0952
60.691,3.798,0.0954
60.691,3.794,0.0956
62.925,3.8,0.0958
61.064,3.798,0.096
60.071,3.796,0.0962
61.684,3.798,0.0964
61.932,3.796,0.0966
60.443,3.798,0.0968
60.691,3.796,0.097
60.94,3.794,0.0972
61.436,3.798,0.0974
62.925,3.796,0.0976
63.049,3.8,0.0978
63.174,3.798,0.098
62.801,3.796,0.0982
63.298,3.8,0.0984
61.56,3.796,0.0986
63.422,3.798,0.0988
63.174,3.798,0.099
62.801,3.796,0.0992
61.312,3.798,0.0994
60.443,3.796,0.0996
61.436,3.796,0.0998
61.312,3.796,0.1
59.45,3.796,0.1002
61.932,3.798,0.1004
61.312,3.798,0.1006
61.312,3.796,0.1008
61.684,3.8,0.101
62.305,3.796,0.1012
61.188,3.8,0.1014
61.808,3.798,0.1016
60.443,3.796,0.1018
61.312,3.798,0.102
61.188,3.796,0.1022
61.808,3.794,0.1024
60.94,3.798,0.1026
60.691,3.796,0.1028
61.436,3.8,0.103
59.698,3.796,0.1032
62.925,3.798,0.1034
62.677,3.798,0.1036
63.546,3.796,0.1038
61.684,3.796,0.104
62.429,3.798,0.1042
63.298,3.8,0.1044
63.298,3.798,0.1046
62.429,3.8,0.1048
63.174,3.798,0.105
60.94,3.798,0.1052
60.567,3.8,0.1054
61.188,3.796,0.1056
61.436,3.798,0.1058
61.064,3.798,0.106
61.684,3.796,0.1062
60.195,3.798,0.1064
61.312,3.796,0.1066
61.808,3.796,0.1068
60.567,3.798,0.107
60.567,3.796,0.1072
61.064,3.8,0.1074
61.436,3.794,0.1076
60.195,3.796,0.1078
61.684,3.798,0.108
60.319,3.798,0.1082
63.298,3.796,0.1084
63.546,3.8,0.1086
60.567,3.792,0.1088
62.553,3.798,0.109
64.663,3.796,0.1092
62.181,3.798,0.1094
61.808,3.798,0.1096
63.546,3.798,0.1098
63.298,3.8,0.11
61.808,3.798,0.1102
63.546,3.798,0.1104
63.298,3.8,0.1106
62.553,3.8,0.1108
61.064,3.798,0.111
59.45,3.796,0.1112
62.305,3.794,0.1114
60.815,3.798,0.1116
61.064,3.794,0.1118
61.436,3.8,0.112
59.822,3.798,0.1122
61.436,3.796,0.1124
61.188,3.8,0.1126
60.071,3.796,0.1128
61.312,3.798,0.113
61.56,3.798,0.1132
61.188,3.792,0.1134
60.443,3.796,0.1136
60.94,3.792,0.1138
61.684,3.796,0.114
60.071,3.796,0.1142
61.064,3.796,0.1144
62.305,3.796,0.1146
61.684,3.798,0.1148
63.546,3.8,0.115
61.684,3.8,0.1152
62.553,3.794,0.1154
62.925,3.798,0.1156
63.049,3.796,0.1158
62.057,3.796,0.116
62.925,3.798,0.1162
63.546,3.794,0.1164
61.56,3.794,0.1166
61.312,3.798,0.1168
61.436,3.798,0.117
61.684,3.8,0.1172
60.443,3.796,0.1174
61.808,3.796,0.1176
60.815,3.798,0.1178
60.94,3.796,0.118
61.56,3.798,0.1182
60.071,3.796,0.1184
62.677,3.796,0.1186
61.436,3.798,0.1188
59.947,3.794,0.119
61.188,3.798,0.1192
60.691,3.798,0.1194
61.56,3.794,0.1196
60.071,3.796,0.1198
62.057,3.796,0.12
60.94,3.796,0.1202
61.436,3.794,0.1204
62.181,3.798,0.1206
63.422,3.794,0.1208
63.049,3.796,0.121
62.429,3.796,0.1212
62.553,3.796,0.1214
62.429,3.8,0.1216
62.925,3.794,0.1218
63.422,3.796,0.122
61.436,3.798,0.1222
62.305,3.796,0.1224
62.677,3.8,0.1226
61.064,3.796,0.1228
60.195,3.798,0.123
61.56,3.8,0.1232
61.188,3.794,0.1234
59.574,3.798,0.1236
61.684,3.794,0.1238
61.932,3.796,0.124
61.56,3.798,0.1242
60.94,3.796,0.1244
61.932,3.798,0.1246
60.815,3.8,0.1248
61.436,3.796,0.125
61.56,3.798,0.1252
60.443,3.796,0.1254
62.181,3.796,0.1256
62.677,3.8,0.1258
62.429,3.796,0.126
60.071,3.8,0.1262
63.794,3.798,0.1264
63.546,3.794,0.1266
62.181,3.798,0.1268
62.429,3.796,0.127
63.546,3.798,0.1272
62.553,3.796,0.1274
62.429,3.792,0.1276
63.298,3.798,0.1278
63.174,3.796,0.128
65.035,3.796,0.1282
61.684,3.8,0.1284
61.312,3.796,0.1286
61.436,3.798,0.1288
60.443,3.794,0.129
60.443,3.796,0.1292
60.443,3.798,0.1294
61.56,3.796,0.1296
61.064,3.798,0.1298
60.691,3.796,0.13
61.312,3.796,0.1302
60.94,3.796,0.1304
60.691,3.796,0.1306
61.808,3.798,0.1308
62.181,3.796,0.131
60.567,3.796,0.1312
60.815,3.8,0.1314
60.815,3.796,0.1316
60.815,3.798,0.1318
61.932,3.8,0.132
61.932,3.796,0.1322
63.546,3.798,0.1324
63.174,3.796,0.1326
63.049,3.796,0.1328
61.684,3.8,0.133
63.174,3.794,0.1332
63.422,3.8,0.1334
63.174,3.796,0.1336
62.925,3.796,0.1338
62.553,3.8,0.134
61.436,3.796,0.1342
60.071,3.794,0.1344
61.064,3.8,0.1346
61.064,3.796,0.1348
61.808,3.8,0.135
60.443,3.796,0.1352
61.312,3.798,0.1354
61.312,3.798,0.1356
60.815,3.798,0.1358
60.071,3.8,0.136
60.691,3.798,0.1362
62.181,3.792,0.1364
61.312,3.798,0.1366
60.443,3.794,0.1368
61.436,3.8,0.137
61.188,3.798,0.1372
61.188,3.796,0.1374
61.436,3.798,0.1376
61.188,3.796,0.1378
62.677,3.798,0.138
63.546,3.8,0.1382
63.422,3.798,0.1384
63.049,3.8,0.1386
62.181,3.794,0.1388
63.298,3.798,0.139
62.925,3.796,0.1392
62.181,3.792,0.1394
63.422,3.8,0.1396
63.298,3.796,0.1398
61.684,3.796,0.14
59.947,3.8,0.1402
61.932,3.794,0.1404
61.808,3.798,0.1406
60.567,3.8,0.1408
60.567,3.796,0.141
61.932,3.8,0.1412
60.691,3.794,0.1414
59.947,3.798,0.1416
60.567,3.796,0.1418
61.064,3.8,0.142
60.567,3.798,0.1422
61.436,3.798,0.1424
60.94,3.798,0.1426
59.947,3.794,0.1428
61.56,3.8,0.143
61.932,3.796,0.1432
60.691,3.796,0.1434
62.429,3.798,0.1436
62.925,3.796,0.1438
62.429,3.798,0.144
62.305,3.798,0.1442
63.422,3.798,0.1444
63.298,3.802,0.1446
64.291,3.794,0.1448
62.553,3.798,0.145
61.684,3.796,0.1452
62.801,3.796,0.1454
61.56,3.798,0.1456
61.312,3.796,0.1458
60.443,3.798,0.146
61.56,3.8,0.1462
61.808,3.798,0.1464
60.071,3.796,0.1466
60.815,3.794,0.1468
61.312,3.794,0.147
61.188,3.8,0.1472
60.319,3.796,0.1474
61.064,3.798,0.1476
62.181,3.794,0.1478
64.663,3.794,0.148
61.064,3.8,0.1482
61.312,3.794,0.1484
61.312,3.794,0.1486
61.684,3.796,0.1488
60.195,3.796,0.149
61.188,3.796,0.1492
62.553,3.796,0.1494
62.057,3.796,0.1496
64.042,3.798,0.1498
63.422,3.796,0.15
62.925,3.796,0.1502
63.174,3.798,0.1504
64.166,3.792,0.1506
62.925,3.798,0.1508
63.174,3.794,0.151
62.925,3.798,0.1512
61.684,3.796,0.1514
60.195,3.796,0.1516
60.443,3.798,0.1518
60.815,3.796,0.152
61.312,3.796,0.1522
61.312,3.798,0.1524
60.815,3.796,0.1526
61.312,3.802,0.1528
61.064,3.796,0.153
60.319,3.796,0.1532
60.567,3.798,0.1534
61.064,3.796,0.1536
61.188,3.798,0.1538
59.822,3.796,0.154
61.808,3.796,0.1542
61.188,3.8,0.1544
61.064,3.798,0.1546
61.312,3.8,0.1548
59.822,3.796,0.155
62.057,3.794,0.1552
63.422,3.798,0.1554
61.808,3.798,0.1556
63.298,3.796,0.1558
63.918,3.798,0.156
62.925,3.796,0.1562
61.932,3.798,0.1564
63.422,3.794,0.1566
62.181,3.798,0.1568
63.298,3.8,0.157
61.808,3.794,0.1572
62.305,3.8,0.1574
62.553,3.796,0.1576
62.305,3.796,0.1578
60.94,3.798,0.158
62.181,3.796,0.1582
63.174,3.798,0.1584
61.932,3.796,0.1586
60.815,3.796,0.1588
62.057,3.8,0.159
61.188,3.794,0.1592
60.443,3.798,0.1594
60.94,3.798,0.1596
61.436,3.794,0.1598
60.94,3.798,0.16
60.567,3.798,0.1602
61.56,3.796,0.1604
61.436,3.8,0.1606
61.312,3.796,0.1608
61.064,3.798,0.161
62.181,3.796,0.1612
63.298,3.798,0.1614
63.546,3.798,0.1616
61.56,3.792,0.1618
62.429,3.796,0.162
63.918,3.798,0.1622
62.925,3.794,0.1624
63.049,3.8,0.1626
62.429,3.796,0.1628
62.305,3.798,0.163
60.815,3.798,0.1632
60.071,3.796,0.1634
61.188,3.798,0.1636
62.305,3.796,0.1638
60.94,3.8,0.164
60.567,3.796,0.1642
61.188,3.796,0.1644
61.436,3.798,0.1646
59.947,3.798,0.1648
62.181,3.796,0.165
60.319,3.796,0.1652
62.057,3.796,0.1654
61.188,3.798,0.1656
60.443,3.796,0.1658
61.312,3.796,0.166
62.181,3.796,0.1662
61.312,3.796,0.1664
60.815,3.798,0.1666
61.436,3.796,0.1668
63.174,3.798,0.167
62.057,3.798,0.1672
62.305,3.796,0.1674
63.794,3.796,0.1676
64.042,3.796,0.1678
64.663,3.798,0.168
63.546,3.796,0.1682
62.553,3.796,0.1684
63.67,3.8,0.1686
62.181,3.794,0.1688
60.567,3.8,0.169
61.932,3.798,0.1692
60.691,3.792,0.1694
60.195,3.798,0.1696
61.808,3.798,0.1698
60.815,3.798,0.17
61.436,3.798,0.1702
60.443,3.794,0.1704
62.305,3.8,0.1706
61.436,3.796,0.1708
60.071,3.792,0.171
61.312,3.8,0.1712
61.188,3.796,0.1714
61.064,3.8,0.1716
59.947,3.794,0.1718
61.932,3.796,0.172
61.436,3.8,0.1722
60.815,3.796,0.1724
60.691,3.8,0.1726
63.174,3.792,0.1728
63.422,3.796,0.173
62.181,3.796,0.1732
62.925,3.8,0.1734
63.422,3.798,0.1736
62.925,3.794,0.1738
61.312,3.798,0.174
62.677,3.794,0.1742
63.546,3.796,0.1744
61.684,3.798,0.1746
61.064,3.794,0.1748
62.429,3.8,0.175
60.691,3.794,0.1752
61.932,3.8,0.1754
61.188,3.798,0.1756
61.436,3.796,0.1758
59.822,3.798,0.176
61.56,3.796,0.1762
61.436,3.798,0.1764
60.691,3.798,0.1766
61.312,3.796,0.1768
60.071,3.798,0.177
62.057,3.796,0.1772
60.815,3.796,0.1774
60.195,3.798,0.1776
61.436,3.794,0.1778
61.312,3.798,0.178
60.443,3.8,0.1782
61.56,3.794,0.1784
62.801,3.8,0.1786
63.546,3.798,0.1788
62.925,3.798,0.179
62.057,3.798,0.1792
63.298,3.796,0.1794
62.801,3.798,0.1796
62.801,3.796,0.1798
62.429,3.796,0.18
63.918,3.8,0.1802
62.677,3.796,0.1804
60.195,3.798,0.1806
60.94,3.794,0.1808
61.312,3.796,0.181
60.94,3.8,0.1812
60.319,3.798,0.1814
61.064,3.798,0.1816
60.94,3.796,0.1818
62.057,3.796,0.182
61.064,3.798,0.1822
60.319,3.796,0.1824
61.436,3.796,0.1826
61.436,3.798,0.1828
59.947,3.798,0.183
61.56,3.802,0.1832
64.042,3.796,0.1834
77.819,3.796,0.1836
63.422,3.798,0.1838
60.815,3.796,0.184
61.932,3.796,0.1842
63.174,3.802,0.1844
62.553,3.794,0.1846
63.794,3.8,0.1848
62.429,3.796,0.185
60.94,3.798,0.1852
63.422,3.796,0.1854
63.918,3.798,0.1856
62.305,3.798,0.1858
63.174,3.798,0.186
62.925,3.796,0.1862
61.188,3.8,0.1864
60.195,3.796,0.1866
61.684,3.798,0.1868
61.312,3.798,0.187
61.312,3.798,0.1872
60.319,3.796,0.1874
63.918,3.794,0.1876
62.801,3.798,0.1878
60.443,3.798,0.188
61.932,3.802,0.1882
61.312,3.796,0.1884
60.815,3.798,0.1886
61.188,3.798,0.1888
61.436,3.794,0.189
61.684,3.798,0.1892
60.071,3.796,0.1894
61.684,3.798,0.1896
61.684,3.8,0.1898
62.925,3.794,0.19
62.925,3.8,0.1902
62.677,3.796,0.1904
62.677,3.796,0.1906
63.918,3.8,0.1908
62.677,3.796,0.191
61.932,3.798,0.1912
62.925,3.794,0.1914
63.298,3.796,0.1916
60.815,3.802,0.1918
61.312,3.796,0.192
61.684,3.796,0.1922
61.064,3.798,0.1924
60.319,3.792,0.1926
62.429,3.8,0.1928
60.691,3.796,0.193
59.947,3.8,0.1932
61.064,3.8,0.1934
61.932,3.794,0.1936
60.94,3.8,0.1938
60.319,3.796,0.194
61.932,3.794,0.1942
61.436,3.798,0.1944
60.319,3.792,0.1946
61.436,3.798,0.1948
61.808,3.798,0.195
61.312,3.798,0.1952
60.567,3.798,0.1954
60.815,3.794,0.1956
62.677,3.798,0.1958
63.67,3.8,0.196
63.049,3.796,0.1962
62.057,3.796,0.1964
63.174,3.794,0.1966
63.546,3.796,0.1968
61.932,3.798,0.197
62.553,3.794,0.1972
62.429,3.798,0.1974
62.305,3.796,0.1976
61.064,3.796,0.1978
60.071,3.8,0.198
61.808,3.794,0.1982
60.815,3.798,0.1984
62.429,3.798,0.1986
60.691,3.796,0.1988
60.567,3.8,0.199
61.56,3.794,0.1992
61.808,3.796,0.1994
59.947,3.796,0.1996
61.436,3.796,0.1998
62.181,3.798,0.2
62.801,3.798,0.2002
62.181,3.798,0.2004
60.195,3.798,0.2006
60.815,3.796,0.2008
61.808,3.8,0.201
60.319,3.794,0.2012
60.567,3.796,0.2014
63.298,3.796,0.2016
62.429,3.796,0.2018
62.429,3.8,0.202
62.925,3.798,0.2022
63.67,3.796,0.2024
61.436,3.798,0.2026
62.181,3.794,0.2028
63.298,3.798,0.203
63.174,3.796,0.2032
61.808,3.796,0.2034
61.188,3.796,0.2036
60.443,3.798,0.2038
60.691,3.798,0.204
61.932,3.796,0.2042
60.567,3.796,0.2044
60.443,3.796,0.2046
61.064,3.796,0.2048
61.188,3.796,0.205
61.312,3.796,0.2052
59.698,3.798,0.2054
61.56,3.796,0.2056
61.436,3.794,0.2058
60.94,3.798,0.206
61.064,3.796,0.2062
61.436,3.8,0.2064
61.312,3.798,0.2066
61.312,3.798,0.2068
60.691,3.8,0.207
65.408,3.792,0.2072
62.801,3.798,0.2074
63.422,3.796,0.2076
63.422,3.796,0.2078
61.436,3.8,0.208
62.801,3.796,0.2082
62.429,3.796,0.2084
64.291,3.8,0.2086
62.677,3.796,0.2088
61.684,3.8,0.209
61.56,3.798,0.2092
61.312,3.794,0.2094
59.822,3.798,0.2096
61.436,3.792,0.2098
60.94,3.796,0.21
61.932,3.798,0.2102
60.195,3.794,0.2104
61.312,3.8,0.2106
60.815,3.796,0.2108
61.188,3.796,0.211
61.56,3.798,0.2112
60.195,3.794,0.2114
61.312,3.8,0.2116
61.808,3.796,0.2118
60.567,3.796,0.212
60.691,3.802,0.2122
61.808,3.796,0.2124
61.808,3.798,0.2126
59.45,3.798,0.2128
61.808,3.798,0.213
63.174,3.8,0.2132
63.422,3.794,0.2134
62.801,3.798,0.2136
62.305,3.796,0.2138
63.67,3.794,0.214
63.546,3.798,0.2142
61.932,3.792,0.2144
62.925,3.796,0.2146
62.925,3.798,0.2148
61.932,3.798,0.215
60.071,3.8,0.2152
61.684,3.796,0.2154
61.684,3.796,0.2156
60.567,3.796,0.2158
61.064,3.796,0.216
60.94,3.798,0.2162
61.436,3.798,0.2164
60.443,3.794,0.2166
60.94,3.8,0.2168
61.684,3.796,0.217
61.188,3.798,0.2172
60.691,3.796,0.2174
61.064,3.796,0.2176
61.56,3.798,0.2178
61.436,3.794,0.218
59.947,3.796,0.2182
61.808,3.8,0.2184
